timestamp, cpu[node1]:1, cpu[node2]:1, cpu[node3]:1, cpu[node4]:1, cpu[node5]:1
1442578748000,11.7753555,3.5971239,3.4906368,4.6817591,4.4336965
1442578808000,10.9842949,5.764729,4.9971526,5.5422849,5.4048994
1442578868000,13.0662773,4.6614442,4.1545843,4.6787804,5.2911787
1442578928000,13.2156262,4.685411,5.6230571,5.0479938,5.5581108
1442578988000,12.1967111,3.4280195,3.2451718,5.1383101,4.9565338
1442579048000,11.9921869,4.7382937,3.9229391,4.376792,4.5500464
1442579108000,11.5778305,4.1973974,4.765482,4.2960199,3.7243013
1442579168000,12.5517185,5.0026087,4.6210603,3.8427496,4.1741084
1442579228000,10.6676617,4.8378734,3.0693278,3.2642642,3.9193063
1442579288000,12.6990095,5.3443122,4.0025789,4.7469163,4.5506766
1442579348000,12.2191207,3.0461425,5.32896,4.5556694,4.745643
1442579408000,12.0486633,5.4223822,4.0328446,4.1266727,4.2517608
1442579468000,10.6756413,4.8848686,4.0169285,3.6662665,3.2619367
1442579528000,13.0714371,5.7688431,5.6156233,4.9695666,4.021703
1442579588000,12.771401,4.7355796,4.7464906,4.6062984,5.4051006
1442579648000,10.3835115,3.8731854,3.2826601,3.7990623,3.5728667
1442579708000,11.4066868,5.1351737,4.01962,3.9991016,4.3403836
1442579769000,11.1781037,3.8885142,4.130374,3.6442934,3.9345544
1442579830000,11.7068059,4.9162388,4.8121912,4.2333591,4.120392
1442579890000,11.1932727,4.1183492,4.075243,3.7448068,3.6166383
1442579950000,11.8174851,4.0931069,3.8391188,4.2937177,3.9075595
1442580010000,11.4707211,4.8111731,3.6907155,4.4882397,4.0923224
1442580070000,9.9584934,3.2925956,3.2534443,3.760115,3.7931646
1442580131000,8.8509731,2.9628679,3.0375736,3.409485,3.5287333
1442580192000,11.3719375,4.0301935,3.3990439,4.5087883,4.7011802
1442580252000,11.3287442,4.1305988,4.6069124,4.5191701,3.5527191
1442580313000,10.4967346,4.182141,2.8904423,3.8184156,3.7587889
1442580373000,11.1957576,4.1111409,2.8250972,3.6277756,5.0803031
1442580433000,12.5743438,5.4308029,4.9126047,5.0879764,4.759976
1442580493000,11.1426688,3.9705239,4.6784295,4.1197724,3.944392
1442580553000,10.4773589,4.0290835,4.0428627,3.7798418,4.1714448
1442580613000,11.4889282,3.3036162,4.6875641,4.9062923,4.5229033
1442580673000,10.8162231,4.5064362,4.1815784,4.2466864,5.1850362
1442580734000,4.0670024,1.6742873,1.4156114,1.3185689,1.2862133
1442580794000,9.9783248,2.8223122,3.9156996,4.1796442,4.4477184
1442580854000,10.4013442,3.5755953,4.2055596,3.7537016,4.4024184
1442580914000,8.6501424,3.4431681,2.3859968,3.5127487,3.0270027
1442580974000,12.1227122,5.1070658,4.3710772,4.4737405,4.521729
1442581034000,11.1425103,4.2026202,4.1201498,4.5127241,4.0570153
1442581094000,9.694569,3.5072443,3.6176892,3.6740385,3.38118
1442581154000,10.6615412,3.7554526,2.8853136,4.0798732,3.8698593
1442581214000,9.5447443,3.1733561,3.272595,4.1967097,4.0320095
1442581274000,12.7816723,3.8976688,4.7298043,4.4177778,4.9054035
1442581334000,10.0428392,3.5449561,4.4379709,2.6443849,3.6521332
1442581394000,1.9393317,0.4620929,0.7033927,0.6762724,40.9902456
1442581454000,9.6365999,3.7258012,3.383029,3.4274648,3.2767054
1442581515000,10.2499406,4.0741564,3.0611232,4.082142,3.9575109
1442581576000,9.4033296,3.4685163,3.3294629,3.2564595,3.4343933
1442581636000,9.2417135,3.3968049,2.9674793,3.4553296,3.108715
1442581696000,10.6949428,4.319293,4.732513,4.0117993,3.7289795
1442581756000,10.9539354,3.9911794,2.7550666,4.3442737,3.0139075
1442581816000,10.7449956,4.1790826,3.4076257,4.0996036,3.2700926
1442581877000,10.152421,2.8238172,3.5845983,3.4394667,4.0266671
1442581938000,12.0834949,4.0404725,4.1166471,4.2345199,5.0920679
1442581998000,13.2324948,4.8492901,4.8166759,4.6191882,4.9549177
1442582058000,13.2501152,5.3947035,3.9020773,4.0281039,4.9018112
1442582118000,11.8624817,4.8835162,3.5468659,4.2490731,3.8192404
1442582178000,12.2708948,5.2864252,3.4469865,4.1515497,4.5105082
1442582238000,13.7363388,5.1252991,3.5509154,5.6396129,5.6384312
1442582298000,11.3952532,4.389474,4.8505382,3.256411,4.3033533
1442582358000,12.3444123,4.327963,4.3577766,5.0804182,4.0123211
1442582418000,12.0942048,4.650623,5.4402517,4.774605,3.1934417
1442582478000,11.8702765,4.7386542,3.5352703,3.9471083,3.9562449
1442582538000,15.716352,2.8998533,2.4937713,2.8543497,3.0255523
1442582599000,10.0969017,2.8010003,2.9796909,4.3372164,4.4619042
1442582659000,9.7869091,3.687074,3.8164849,2.772601,3.158047
1442582720000,52.1111198,1.1042106,0.6075131,0.9897192,0.8658138
1442582780000,9.9738668,3.567944,3.6367659,3.6064631,3.8184592
1442582840000,10.5287492,4.1286801,3.9206177,3.6667023,3.4340051
1442582900000,10.1346332,4.1028903,3.9047537,3.535171,3.8390903
1442582960000,7.0999791,2.3880985,19.3932707,2.813671,2.6141219
1442583020000,8.4089007,2.4608467,3.3131228,3.5563373,2.8255811
1442583080000,11.2465804,4.3516067,3.6734166,4.0741837,3.3634814
1442583140000,10.0755897,3.7870674,3.7262697,3.2215564,3.3451963
1442583200000,11.7839687,4.8354795,4.2192085,4.3495085,5.184698
1442583260000,11.2074372,3.7773333,3.948105,4.3287815,3.8892417
1442583320000,9.5308123,3.4528143,3.7108834,3.7276501,3.7917391
1442583381000,9.1845577,3.9513625,2.5726043,3.5706274,3.3059236
1442583442000,12.4902505,4.028051,5.0087092,4.6552251,4.6626522
1442583502000,11.4242897,4.1327738,4.7684879,3.8707974,4.0584408
1442583562000,12.9277726,4.710976,4.310061,5.4600073,4.3231367
1442583622000,12.4453685,5.1821555,4.0882325,4.4236343,4.3589296
1442583682000,13.0276562,4.4303159,5.136362,5.2749579,5.0688386
1442583743000,11.5953405,4.0719515,3.4182086,4.5802667,4.4723977
1442583804000,9.8221892,2.4106832,3.9645352,3.3862267,3.7249664
1442583864000,12.8201028,4.3474199,4.5552836,4.9371705,4.8878723
1442583924000,11.8381173,3.2167902,4.4996628,4.2692485,4.4902369
1442583984000,11.226898,4.0816621,3.7994588,3.9359988,4.0216035
1442584044000,11.8922328,4.0846854,3.8510088,4.1775548,4.3531766
1442584104000,11.7230293,4.0772665,4.6281276,4.4336541,4.7134205
1442584164000,12.0682265,4.0882876,3.5614933,4.6312506,4.5872486
1442584224000,11.9614021,4.065929,3.6621993,4.7554037,4.8721909
1442584284000,14.0892308,5.2757048,4.1774099,5.5561175,5.5061072
1442584344000,12.1519332,4.2717036,4.1434276,4.457336,4.321025
1442584404000,10.9640362,3.171659,4.2851034,4.2920962,4.3741695
1442584464000,3.8309707,1.5684329,18.2248211,1.2078685,1.1762398
1442584524000,10.1783507,3.9793825,3.3401664,4.201278,3.2433745
1442584584000,9.7628139,3.5072362,2.8309342,4.0003429,3.2017232
1442584644000,11.7215525,4.1685084,4.6982363,5.0198939,4.2466328
1442584704000,13.4296309,4.5348439,5.1088496,5.2552157,5.5211917
1442584764000,9.7052743,4.8543211,13.701857,3.5139852,3.1209582
1442584824000,11.7712886,3.6104788,4.4875921,4.0149516,4.1532376
1442584884000,11.0872486,4.6706317,3.5473543,4.2824303,3.7181413
1442584945000,11.0391907,4.4096701,3.2787633,4.2535353,4.196122
1442585005000,8.092016,2.655011,3.3839247,3.1086875,2.2882264
1442585065000,10.2787168,3.8564986,3.5098915,3.1273464,3.2279929
1442585125000,13.1580701,4.3227512,4.2937139,4.815138,4.5240059
1442585185000,12.7619643,4.7206075,4.6699971,4.1994239,4.2532012
1442585245000,10.4223223,4.2791562,3.0978383,2.98596,4.0800596
